Gene ID	Gene Symbol	
103631224	LOC103631224	
103638448	LOC103638448	
103633018	LOC103633018	
100382190	LOC100382190	
103631410	LOC103631410	
100279707	LOC100279707	
100193864	LOC100193864	
100282428	cl340_1	
100284513	LOC100284513	
100192871	LOC100192871	
100282342	LOC100282342	
100282569	pco120990	
103642101	LOC103642101	
542698	LOC542698	
103631243	LOC103631243	
100384160	LOC100384160	
100282470	LOC100282470	
103649455	LOC103649455	
101027259	LOC101027259	
103653427	LOC103653427	
103637120	LOC103637120	
103631752	LOC103631752	
100279772	umc2724	
103654297	LOC103654297	
100282614	TIDP3389	
100193961	cl68424_1a	
541838	LOC541838	
103628375	LOC103628375	
606449	p5cr	
103647411	LOC103647411	
100191445	LOC100191445	
100284448	cl3683_1	
103647598	LOC103647598	
100274288	cl1052_1	
103643410	LOC103643410	
103636528	LOC103636528	
100192890	LOC100192890	
100273065	LOC100273065	
100191462	LOC100191462	
542713	fnr1	
100384252	pcl20249-1(711)	
100272286	pco076382	
100283626	LOC100283626	
103656022	LOC103656022	
103652581	LOC103652581	
100282908	pco075678	
100286241	LOC100286241	
100285214	LOC100285214	
103639577	LOC103639577	
103643956	LOC103643956	
103632764	LOC103632764	
100502261	LOC100502261	
103644148	LOC103644148	
103646298	LOC103646298	
100284269	LOC100284269	
100192647	smt2	
103635287	LOC103635287	
100276745	LOC100276745	
100273821	AUX5	
103652196	LOC103652196	
100282437	LOC100282437	
103626932	LOC103626932	
103639501	LOC103639501	
100384838	LOC100384838	
100284011	LOC100284011	
100285088	LOC100285088	
100284181	csu1007(eif4F)	
103649507	LOC103649507	
100384473	pco153543(105)	
100282765	LOC100282765	
100191598	LOC100191598	
103628484	LOC103628484	
100193352	LOC100193352	
100281614	LOC100281614	
100192007	bZIP113	
100194039	LOC100194039	
103643196	LOC103643196	
100282883	IDP825	
100136882	y1	
103647433	LOC103647433	
100193253	LOC100193253	
103633589	LOC103633589	
541828	gst10	
100283537	LOC100283537	
103652601	LOC103652601	
100502171	LOC100502171	
103631005	LOC103631005	
100216568	LOC100216568	
103644161	LOC103644161	
100192865	LOC100192865	
103647839	LOC103647839	
100278365	LOC100278365	
103651187	LOC103651187	
100272553	LOC100272553	
100193225	LOC100193225	
103646037	LOC103646037	
103632985	LOC103632985	
100284999	LOC100284999	
100274298	LOC100274298	
103655067	LOC103655067	
103644915	LOC103644915	
100286145	LOC100286145	
100284191	LOC100284191	
100216615	LOC100216615	
100272879	LOC100272879	
100382860	LOC100382860	
103655796	LOC103655796	
103638195	LOC103638195	
103641549	LOC103641549	
103654305	LOC103654305	
542735	cncr2	
100277908	LOC100277908	
103632298	LOC103632298	
103645964	LOC103645964	
778432	LOC778432	
100272309	LOC100272309	
103643788	LOC103643788	
100193398	SODA.3	
103650756	LOC103650756	
541629	abph1	
100281162	LOC100281162	
103634508	LOC103634508	
100273831	LOC100273831	
103625850	LOC103625850	
103648080	LOC103648080	
100274470	LOC100274470	
100284575	LOC100284575	
103639061	LOC103639061	
100273315	LOC100273315	
100192014	LOC100192014	
103633793	LOC103633793	
103653491	LOC103653491	
100856934	LOC100856934	
103643117	LOC103643117	
542739	rop4	
100282845	pco092382	
100280907	pco086874	
103644913	LOC103644913	
100240694	pco136400	
100282092	LOC100282092	
103632389	LOC103632389	
103647630	LOC103647630	
100285641	LOC100285641	
100191230	LOC100191230	
100282819	csu408(grp)	
542190	LOC542190	
100383534	pco135758	
103640823	LOC103640823	
103638008	LOC103638008	
103651897	LOC103651897	
542504	MCM7	
100192511	LOC100192511	
103627376	LOC103627376	
100856886	LOC100856886	
100286115	LOC100286115	
100281632	LOC100281632	
100282673	LOC100282673	
100136881	LOC100136881	
103643375	LOC103643375	
100282993	LOC100282993	
103647704	LOC103647704	
100282251	pco100001	
100282017	shbp1	
103652928	LOC103652928	
100285700	LOC100285700	
100281688	LOC100281688	
103645215	LOC103645215	
103628877	LOC103628877	
100192488	pco110965	
541696	pco107502b	
100285518	LOC100285518	
100284582	LOC100284582	
100283360	LOC100283360	
100286245	LOC100286245	
103636097	LOC103636097	
100282482	LOC100282482	
103636620	LOC103636620	
100191458	LOC100191458	
100279713	cl24314_1	
100501365	LOC100501365	
100284255	LOC100284255	
100272752	cl891_1a	
100279567	LOC100279567	
100193583	pco113667b	
100502020	LOC100502020	
732822	opr2	
103649119	LOC103649119	
103654829	LOC103654829	
100283013	pco094064	
541636	RR8	
100283695	LOC100283695	
103626684	LOC103626684	
100283522	LOC100283522	
103651829	LOC103651829	
103626451	LOC103626451	
103646525	LOC103646525	
100383422	LOC100383422	
100283265	LOC100283265	
100281868	PYL5	
100158230	IPT4	
100281199	LOC100281199	
103651320	LOC103651320	
100286339	LOC100286339	
100279301	TIDP2949	
103643005	LOC103643005	
100283448	LOC100283448	
103655186	LOC103655186	
100280657	LOC100280657	
100856977	LOC100856977	
103635516	LOC103635516	
100193994	AUX34	
100856923	LOC100856923	
100282981	pco070235b	
100282234	LOC100282234	
103627078	LOC103627078	
100280474	LOC100280474	
100192952	UBF9	
542017	rop6	
100286036	AY104511	
100304315	pco068697(524)	
103643360	LOC103643360	
100273682	LOC100273682	
100501272	LOC100501272	
100283843	csu333	
103654474	LOC103654474	
103635898	LOC103635898	
100273564	LOC100273564	
103646416	LOC103646416	
100216620	LOC100216620	
100141385	LOC100141385	
100273828	LOC100273828	
100193339	cl3001_1a	
103631261	LOC103631261	
100193663	LOC100193663	
103627258	LOC103627258	
542740	gst8	
100283348	LOC100283348	
103652194	LOC103652194	
103626280	LOC103626280	
100280060	LOC100280060	
100275070	LOC100275070	
100285702	LOC100285702	
103645410	LOC103645410	
103641146	LOC103641146	
100383447	LOC100383447	
103636630	LOC103636630	
100283315	pco087009	
100383226	ARF4	
103628648	LOC103628648	
100283368	pco122768	
100283034	LOC100283034	
103641822	LOC103641822	
103637766	LOC103637766	
100280444	spi1	
100280770	pco066751	
100280775	LOC100280775	
103646983	LOC103646983	
100281610	LOC100281610	
103655652	LOC103655652	
100273521	magi9101	
103636300	LOC103636300	
103626369	LOC103626369	
100502294	LOC100502294	
103635598	LOC103635598	
103629533	LOC103629533	
100283932	LOC100283932	
100285945	LOC100285945	
542634	LOC542634	
103647869	LOC103647869	
103637735	LOC103637735	
103652055	LOC103652055	
103635146	PARP	
100191396	LOC100191396	
100193764	pco092373(578)	
100281769	LOC100281769	
103645864	LOC103645864	
100273359	LOC100273359	
103645182	LOC103645182	
103638052	LOC103638052	
100037810	lox11	
100194350	LOC100194350	
103631977	LOC103631977	
103644815	LOC103644815	
100279534	LOC100279534	
100279398	LOC100279398	
103644510	LOC103644510	
100281631	LOC100281631	
100280117	LOC100280117	
541650	cgs1	
100272981	LOC100272981	
606431	LOC606431	
845180	ndhB	
541842	gst31	
103644048	LOC103644048	
103637524	LOC103637524	
103635808	LOC103635808	
542092	nrt2	
100285997	cl40355_1	
100191328	LOC100191328	
541647	piip2	
100384722	LOC100384722	
100283462	pco143515	
103627906	LOC103627906	
103637185	LOC103637185	
103627969	LOC103627969	
103633434	LOC103633434	
100304252	LOC100304252	
103625721	LOC103625721	
103650819	LOC103650819	
845266	trnR	
100384185	pco073635	
100279432	LOC100279432	
103638191	LOC103638191	
103639817	LOC103639817	
100191846	csu815	
100280358	cl24641_1	
100273282	LOC100273282	
103635138	LOC103635138	
100284394	LOC100284394	
100281510	cl896_1	
100191477	LOC100191477	
100193087	pco129304b	
100193534	LOC100193534	
100274148	LOC100274148	
100283725	gpm911	
100274592	gpm541	
100284675	umc2389	
845182	ndhC	
100282486	pco104916	
100282239	LOC100282239	
100303995	LOC100303995	
103629640	LOC103629640	
103638323	LOC103638323	
100279549	TIDP3299	
103643027	LOC103643027	
100193783	IDP701	
103633247	LOC103633247	
103636459	LOC103636459	
103646105	LOC103646105	
100192027	cl34424_1	
541984	LOC541984	
100193520	LOC100193520	
100191621	pco084555(107)	
100272666	umc1612	
100281375	LOC100281375	
542226	LOC542226	
103653206	LOC103653206	
100272401	LOC100272401	
100279494	LOC100279494	
100272405	LOC100272405	
100284821	LOC100284821	
541989	ser1	
103644651	LOC103644651	
103626940	LOC103626940	
100216873	LOC100216873	
100502278	LOC100502278	
103647629	LOC103647629	
103625819	LOC103625819	
100280756	LOC100280756	
100284774	LOC100284774	
100283686	LOC100283686	
100273170	LOC100273170	
103649002	LOC103649002	
100194063	cl6587_1	
100282530	pco121903b	
100283032	LOC100283032	
100280849	LOC100280849	
100191411	cdj2	
100281068	LOC100281068	
100282522	LOC100282522	
100037794	cl562_1(160)	
103636325	LOC103636325	
103652475	LOC103652475	
100384742	LOC100384742	
100383527	LOC100383527	
100192719	LOC100192719	
100283774	LOC100283774	
100280559	LOC100280559	
103646607	LOC103646607	
100282621	LOC100282621	
100192075	si946063f09	
100273382	LOC100273382	
103642689	LOC103642689	
542191	TIDP2941	
100216938	LOC100216938	
100383248	IDP1480	
103629793	LOC103629793	
100191826	LOC100191826	
100282341	IDP388	
100286349	si606063b10	
103629005	LOC103629005	
100285661	LOC100285661	
103645755	LOC103645755	
100283425	umc1106	
100283523	pco111461	
103629384	LOC103629384	
541901	umc1301	
103632539	LOC103632539	
100282012	LOC100282012	
100384477	CK2	
100273036	pco100749b	
542736	CPNA	
103631334	LOC103631334	
103644473	LOC103644473	
103654108	LOC103654108	
103634230	LOC103634230	
100193069	pco119646(297)	
103631416	LOC103631416	
542214	gln4	
100273658	LOC100273658	
100192043	LOC100192043	
103627944	LOC103627944	
100283573	gpm628	
100281950	LOC100281950	
100193447	gpm140	
100282646	LOC100282646	
103641258	LOC103641258	
103636853	LOC103636853	
100280863	LOC100280863	
100191912	LOC100191912	
103640342	LOC103640342	
100193462	cl31817_1	
100501327	LOC100501327	
100273469	LOC100273469	
542048	mha2	
100383462	LOC100383462	
100272428	LOC100272428	
100279789	umc1357	
103631562	LOC103631562	
542006	mus2	
103645801	LOC103645801	
100272890	LOC100272890	
100384003	LOC100384003	
100283799	LOC100283799	
100284647	si496011d04	
100283818	LOC100283818	
103641412	LOC103641412	
100502178	LOC100502178	
100274497	LOC100274497	
103631490	LOC103631490	
541674	LOC541674	
100282369	IDP361	
100284772	LOC100284772	
100275886	-	
100282774	LOC100282774	
100285577	LOC100285577	
100285442	LOC100285442	
100285437	LOC100285437	
100170242	umc1746	
103647623	LOC103647623	
100274597	LOC100274597	
100283047	cl15126_1	
100272303	LOC100272303	
103634830	LOC103634830	
100381862	gpm205	
542555	elfa5	
103642594	LOC103642594	
100383633	LOC100383633	
103645723	LOC103645723	
100192903	LOC100192903	
100280735	LOC100280735	
103634440	LOC103634440	
103649700	LOC103649700	
100273579	LOC100273579	
103655653	LOC103655653	
542510	pco074668	
100283809	pco144364	
100274529	LOC100274529	
100272521	LOC100272521	
100283283	LOC100283283	
100382527	LOC100382527	
103634672	LOC103634672	
606443	LOC606443	
542503	rop7	
103650155	LOC103650155	
100272924	LOC100272924	
100217272	IDP27	
100304330	LOC100304330	
100285803	LOC100285803	
103655836	LOC103655836	
100283297	LOC100283297	
100381374	LOC100381374	
542617	rps27	
541665	UBC	
100279882	LOC100279882	
100136826	LOC100136826	
103639467	LOC103639467	
100272538	LOC100272538	
100283272	pco138129	
103640023	LOC103640023	
100282568	pco061446a	
103626321	LOC103626321	
100191947	LOC100191947	
100282199	LOC100282199	
103644835	LOC103644835	
100282310	umc1314	
100382167	LOC100382167	
100283145	LOC100283145	
100285156	LOC100285156	
606457	lpa3	
103653741	LOC103653741	
103644954	LOC103644954	
100284333	LOC100284333	
100273992	LOC100273992	
100191280	LOC100191280	
542535	rps28	
100275358	LOC100275358	
100191672	gpm375a	
100383828	LOC100383828	
103645782	LOC103645782	
103628485	LOC103628485	
100281359	LOC100281359	
542630	LOC542630	
103645214	LOC103645214	
100280577	rps24	
100273692	LOC100273692	
103632965	LOC103632965	
103643490	LOC103643490	
100501635	LOC100501635	
100191975	LOC100191975	
103653782	LOC103653782	
103644955	LOC103644955	
100272845	AY110170	
100192501	LOC100192501	
103643975	LOC103643975	
100272811	cl7007_1	
845173	atpH	
103634682	LOC103634682	
103647620	LOC103647620	
100281448	LOC100281448	
845258	trnL	
100283359	Orphan120	
100194345	LOC100194345	
103626713	LOC103626713	
103652539	LOC103652539	
103641727	LOC103641727	
100282140	LOC100282140	
100282809	pco087010a	
103627875	LOC103627875	
100284304	pco113533	
103643653	LOC103643653	
103656036	LOC103656036	
100281129	LOC100281129	
103652364	LOC103652364	
103649456	LOC103649456	
100284406	cl23743_1b	
103628997	LOC103628997	
103626130	LOC103626130	
100191907	LOC100191907	
103635724	LOC103635724	
100383070	WRKY72	
103641701	LOC103641701	
100282376	LOC100282376	
103629356	LOC103629356	
100193967	LOC100193967	
103641421	LOC103641421	
100273645	LOC100273645	
100191466	LOC100191466	
100193733	LOC100193733	
100279873	bZIP70	
100272749	umc2567	
103653098	LOC103653098	
100274026	LOC100274026	
103630917	LOC103630917	
103653667	LOC103653667	
100194355	LOC100194355	
100278950	LOC100278950	
103642838	LOC103642838	
100283193	LOC100283193	
100284802	LOC100284802	
100501609	LOC100501609	
100194244	LOC100194244	
103645624	LOC103645624	
103637060	LOC103637060	
100279205	LOC100279205	
100274342	LOC100274342	
100857089	P4H8-3	
103647355	LOC103647355	
100274407	gpm370	
103647412	LOC103647412	
100194239	umc1619	
100284964	pco067414	
100304292	LOC100304292	
100191740	LOC100191740	
100217223	LOC100217223	
100280430	LOC100280430	
100280696	gpm461b	
100283329	LOC100283329	
100856959	LOC100856959	
103648573	LOC103648573	
100193949	si687001b10	
100273735	csu996	
100381284	LOC100381284	
100383074	LOC100383074	
103628721	LOC103628721	
100501386	LOC100501386	
100217085	LOC100217085	
103631986	LOC103631986	
100284697	pco074340a	
100382120	gpm592	
103644848	LOC103644848	
103644093	LOC103644093	
100283559	umc1139	
103643872	LOC103643872	
100273135	-	
845239	rps7	
103631953	LOC103631953	
103638053	LOC103638053	
100272550	SCL28	
103641899	LOC103641899	
103637542	LOC103637542	
100278079	LOC100278079	
100280922	LOC100280922	
103646211	LOC103646211	
100101532	rbohC	
100037809	lox10	
100281040	aco2	
103633373	LOC103633373	
100280997	LOC100280997	
103651489	LOC103651489	
100284711	LOC100284711	
100383421	gpm742	
100274074	LOC100274074	
100281304	LOC100281304	
103651775	LOC103651775	
103634623	LOC103634623	
103641204	LOC103641204	
100384140	LOC100384140	
100283790	LOC100283790	
103651371	LOC103651371	
103654150	LOC103654150	
100191689	pco104142	
100282836	LOC100282836	
100384278	LOC100384278	
100283589	LOC100283589	
100281806	pco083553	
732811	eno1	
100127518	ZCN7	
542286	pco123247b	
541850	LOC541850	
100281626	LOC100281626	
103642061	LOC103642061	
100192482	LOC100192482	
103644044	LOC103644044	
100279673	LOC100279673	
103626500	LOC103626500	
845269	trnS	
100283367	LOC100283367	
100279874	TIDP2729	
100191888	LOC100191888	
103627570	LOC103627570	
100502362	LOC100502362	
103641353	LOC103641353	
100280532	si707034d10	
103644768	LOC103644768	
100216834	cl2786_1	
100273781	LOC100273781	
542206	MCM6	
100279215	LOC100279215	
103642510	LOC103642510	
103646858	LOC103646858	
100282605	LOC100282605	
103642918	LOC103642918	
100280472	TIDP3263	
100192902	LOC100192902	
100286090	pco071948b	
103631567	LOC103631567	
100283079	LOC100283079	
103634739	LOC103634739	
103627151	LOC103627151	
103640217	LOC103640217	
732830	pco088243a	
100384169	LOC100384169	
103654611	LOC103654611	
100272685	LOC100272685	
101202716	LOC101202716	
100282115	LOC100282115	
541705	pdh2	
103638735	LOC103638735	
542578	pco072546	
100283692	LOC100283692	
100284787	pco096791	
100383935	LOC100383935	
101202696	LOC101202696	
542620	elfa3	
100277200	LOC100277200	
103641769	LOC103641769	
103637660	LOC103637660	
100280460	LOC100280460	
100191299	LOC100191299	
103652226	LOC103652226	
100285400	umc1404	
100282326	LOC100282326	
100282998	LOC100282998	
103645270	LOC103645270	
103644282	LOC103644282	
103656053	LOC103656053	
100284292	LOC100284292	
103650980	LOC103650980	
100217209	LOC100217209	
103633580	LOC103633580	
100284388	LOC100284388	
100192350	asn3	
100136828	LOC100136828	
100281990	LOC100281990	
103649912	LOC103649912	
100194241	LOC100194241	
103632535	LOC103632535	
100285060	LOC100285060	
103654173	LOC103654173	
100284551	pco117429	
541840	LOC541840	
103644597	LOC103644597	
100282990	LOC100282990	
103652830	LOC103652830	
103651612	LOC103651612	
100382512	LOC100382512	
100382378	LOC100382378	
100283151	LOC100283151	
103641667	LOC103641667	
100280571	csu456(uce)	
103652327	LOC103652327	
103640981	LOC103640981	
103625986	LOC103625986	
100283564	LOC100283564	
103654817	LOC103654817	
100282174	LOC100282174	
103646196	LOC103646196	
606409	PDIL1-1	
845248	trnG	
100284984	LOC100284984	
100280614	LOC100280614	
541670	lg2	
606430	LOC606430	
100282560	LOC100282560	
103631462	LOC103631462	
100193089	LOC100193089	
103641255	LOC103641255	
103631446	LOC103631446	
542607	LOC542607	
103643994	LOC103643994	
100280746	LOC100280746	
100283735	LOC100283735	
845214	rpl16	
100283836	pco109569(382)	
100274161	LOC100274161	
103645750	LOC103645750	
542761	sh2	
542348	tif-4A3	
103630762	LOC103630762	
100284871	pco093706	
103642077	LOC103642077	
100280098	LOC100280098	
100283655	LOC100283655	
103629136	LOC103629136	
845188	ndhI	
103634514	LOC103634514	
103652231	LOC103652231	
100281280	LOC100281280	
100282124	LOC100282124	
103655317	LOC103655317	
100283579	LOC100283579	
100383739	LOC100383739	
100272681	LOC100272681	
103633854	LOC103633854	
100285269	LOC100285269	
100216910	LOC100216910	
103655903	LOC103655903	
100282642	LOC100282642	
100283232	LOC100283232	
100286233	LOC100286233	
103637741	LOC103637741	
100277946	pco128913	
845261	trnM	
103635635	LOC103635635	
100384855	LOC100384855	
103640422	LOC103640422	
100304254	LOC100304254	
103626518	LOC103626518	
103644914	LOC103644914	
103649769	LOC103649769	
100273224	TIDP3667	
100283458	LOC100283458	
100216740	LOC100216740	
100284617	gos1	
100217127	LOC100217127	
541823	ckb1	
100384480	POD	
103645079	LOC103645079	
100191944	LOC100191944	
100285594	LOC100285594	
542492	dnp1	
100283313	bZIP116	
103626848	LOC103626848	
100282830	LOC100282830	
542715	thi2	
100273407	LOC100273407	
103633569	LOC103633569	
107305676	LOC107305676	
100383368	LOC100383368	
103504721	LOC103504721	
103638105	LOC103638105	
100285763	LOC100285763	
100284688	LOC100284688	
732791	pdh1	
100286028	AUX32	
100283822	LOC100283822	
100279332	IDP232	
100280067	pco076481	
100193869	pco078161	
100193648	cl15598_1c	
100284659	pco134646	
103640102	LOC103640102	
100282752	pco070011	
845191	petA	
542379	dps1	
541685	psah1	
103653276	LOC103653276	
100282573	LOC100282573	
103638278	LOC103638278	
100284847	LOC100284847	
100281949	pco084394	
100382264	pco064372	
100191487	LOC100191487	
100274273	IDP276	
100279741	LOC100279741	
100192580	pco079325	
100285939	LOC100285939	
100285424	AY110060	
103636518	LOC103636518	
100284370	LOC100284370	
100284471	LOC100284471	
103627330	LOC103627330	
103650383	LOC103650383	
100273013	cl30871_1	
100281385	LOC100281385	
103655257	LOC103655257	
100286359	pco065449	
100279194	pco084078	
100282808	LOC100282808	
541849	gst41	
100283095	pco063938	
103652102	LOC103652102	
100281036	LOC100281036	
103636799	LOC103636799	
100280516	LOC100280516	
100381283	LOC100381283	
100283319	LOC100283319	
103648268	LOC103648268	
103648104	LOC103648104	
100281602	LOC100281602	
100192080	LOC100192080	
100282096	LOC100282096	
100273422	LOC100273422	
100283121	pco133201	
100502387	LOC100502387	
103649563	LOC103649563	
100216827	gpm642	
100283383	cl51040_1(364)	
103651084	LOC103651084	
606412	pdi4	
100280476	LOC100280476	
100281928	si707066f01	
100274454	LOC100274454	
100216609	LOC100216609	
100193916	pco083605	
107275245	LOC107275245	
103654990	LOC103654990	
103644217	LOC103644217	
103627442	LOC103627442	
100283761	pco066552	
100273601	LOC100273601	
100501287	LOC100501287	
100285012	LOC100285012	
103640190	LOC103640190	
103647640	LOC103647640	
103650947	LOC103650947	
103649031	LOC103649031	
100191950	LOC100191950	
541836	LOC541836	
103655574	LOC103655574	
100285721	LOC100285721	
542684	gla3	
100284124	LOC100284124	
103626410	LOC103626410	
606472	der4	
100284762	pco096181	
100281352	LOC100281352	
100502432	LOC100502432	
103630965	LOC103630965	
100502243	LOC100502243	
100285035	LOC100285035	
606407	CDPK	
100194061	LOC100194061	
100281954	pco135487	
100216689	LOC100216689	
542533	cal2	
103632317	LOC103632317	
541837	gst24	
100216841	LOC100216841	
100281468	magi100654	
100283310	LOC100283310	
100279581	LOC100279581	
103635236	LOC103635236	
103642558	LOC103642558	
100283640	pco110845	
103643497	LOC103643497	
100216788	LOC100216788	
103646260	LOC103646260	
100856973	LOC100856973	
100283903	LOC100283903	
103650994	LOC103650994	
100272872	BG266188	
103638381	LOC103638381	
103655781	LOC103655781	
100283489	gpm221a	
103645850	LOC103645850	
100284395	LOC100284395	
103636832	LOC103636832	
103639307	LOC103639307	
103648635	LOC103648635	
100282176	pco125270b	
100277683	LOC100277683	
100273978	cl18116_1	
100274363	FBL2	
100280815	LOC100280815	
100192883	rad1	
100279930	TIDP3457	
103646282	LOC103646282	
103633099	LOC103633099	
100282447	csu454(gst)	
100285497	LOC100285497	
101027182	LOC101027182	
100273163	csu868(trp)	
103627610	LOC103627610	
103647202	LOC103647202	
542298	qm1	
100277107	LOC100277107	
103629129	LOC103629129	
103655853	LOC103655853	
100281042	LOC100281042	
100280393	LOC100280393	
103650453	LOC103650453	
100285915	pco090267	
103643147	LOC103643147	
100273759	LOC100273759	
103625689	LOC103625689	
103632809	LOC103632809	
100286371	TIDP3356	
845237	rps3	
100272442	pco074406	
100193414	RS2Z35	
103650140	LOC103650140	
100275623	LOC100275623	
100382408	pco119626	
845187	ndhH	
100273717	gpm624	
100194206	LOC100194206	
100193211	AY110835	
541831	gst13	
100279249	LOC100279249	
541825	LOC541825	
103651385	LOC103651385	
100282302	pco088514(308)	
100279195	LOC100279195	
100286040	LOC100286040	
100279578	LOC100279578	
100193573	LOC100193573	
103636073	LOC103636073	
845265	trnQ	
100217040	LOC100217040	
103645706	LOC103645706	
100284340	IDP2589	
100272656	LOC100272656	
100217183	LOC100217183	
100282405	cl335_1	
542093	NIT2	
100382419	LOC100382419	
542463	cncr1	
100284356	LOC100284356	
100285021	LOC100285021	
100280779	LOC100280779	
845252	trnI	
100280293	pco101966	
100381676	LOC100381676	
103639695	LOC103639695	
100284976	pco079065e	
100281032	pco106247	
100281069	LOC100281069	
103645477	LOC103645477	
100136885	pco095461	
100381775	LOC100381775	
103651303	LOC103651303	
103648544	LOC103648544	
100127013	nad2	
103633364	LOC103633364	
103641859	LOC103641859	
103646012	LOC103646012	
103644233	LOC103644233	
103637899	LOC103637899	
103653517	LOC103653517	
100857082	P4H5-1	
103644539	LOC103644539	
103640445	LOC103640445	
103648032	LOC103648032	
100279748	pck2	
100279297	csu425(gct)	
103633372	LOC103633372	
100274383	LOC100274383	
542420	CaM1	
100191337	AY110217	
103634588	LOC103634588	
100282980	LOC100282980	
103652237	LOC103652237	
100285083	LOC100285083	
100216725	LOC100216725	
100272623	LOC100272623	
103641531	LOC103641531	
100279574	LOC100279574	
100280851	tpk1	
845189	ndhJ	
100383334	LOC100383334	
100272622	LOC100272622	
103652288	LOC103652288	
100283590	cl525_1a	
100280063	cl584_1b	
732749	RH2	
100283920	LOC100283920	
100274137	LOC100274137	
845206	psbI	
100272828	pco079748(219)	
100127531	LOC100127531	
100284923	umc2551	
100193444	AUX3	
100192843	pco104930	
100282374	LOC100282374	
103651246	LOC103651246	
100281879	LOC100281879	
100284475	LOC100284475	
103650611	LOC103650611	
100304369	LOC100304369	
100191283	pco115235a	
100283582	pco068021(435)	
100383569	umc2770	
100381933	LOC100381933	
100502479	LOC100502479	
542018	fae1	
103642987	LOC103642987	
100279293	gpm310	
542168	AY109712	
100272745	LOC100272745	
103653686	LOC103653686	
103645776	LOC103645776	
103633816	LOC103633816	
103652802	LOC103652802	
100384851	LOC100384851	
845195	psaA	
103655790	LOC103655790	
542240	tbp1	
103643893	LOC103643893	
103641120	LOC103641120	
100280481	LOC100280481	
101027260	LOC101027260	
103643771	LOC103643771	
103634795	LOC103634795	
103640876	LOC103640876	
100274282	LOC100274282	
845204	psbF	
103652378	LOC103652378	
103641350	LOC103641350	
103626660	LOC103626660	
100216777	LOC100216777	
100283527	si687009g07(336)	
101027177	LOC101027177	
101027123	LOC101027123	
103627798	LOC103627798	
100275606	LOC100275606	
732831	pco105881	
103648603	LOC103648603	
103650080	LOC103650080	
103631985	LOC103631985	
100282542	LOC100282542	
100282875	LOC100282875	
103652794	LOC103652794	
100382683	LOC100382683	
100193515	LOC100193515	
100191387	LOC100191387	
100500945	LOC100500945	
1466360	petN	
100192026	cl10629_-1b	
100274493	cl4945_1	
100284089	LOC100284089	
100194154	pcr1	
103629954	LOC103629954	
100282859	cl5001_1(636)	
845218	rpl22	
100272865	LOC100272865	
732824	CCamK	
103626504	LOC103626504	
100381421	LOC100381421	
100193453	pco135291a	
103634451	LOC103634451	
100284082	LOC100284082	
103641082	LOC103641082	
100383636	LOC100383636	
101027252	LOC101027252	
100217282	si603009f05(73)	
100191875	LOC100191875	
100284384	si603005c07	
103651899	LOC103651899	
100281866	si707035f08	
100284572	LOC100284572	
100502180	LOC100502180	
100194290	LOC100194290	
103654685	LOC103654685	
100274928	pco082032	
100283081	LOC100283081	
100191532	LOC100191532	
542229	cl1856_1	
100280295	LOC100280295	
100283752	LOC100283752	
606478	pdi11	
100279887	LOC100279887	
100283312	LOC100283312	
103639205	LOC103639205	
100280510	LOC100280510	
100280240	LOC100280240	
100283402	LOC100283402	
100127508	pco106687	
100285956	LOC100285956	
100381439	IDP264	
103630633	LOC103630633	
103649951	LOC103649951	
100283718	pco068771	
100283485	pco138078	
103629702	LOC103629702	
103647860	LOC103647860	
100284701	LOC100284701	
103639035	LOC103639035	
103630047	LOC103630047	
100284497	LOC100284497	
542177	PK	
100381276	HMG13	
100273610	pco079824	
103630082	LOC103630082	
100381794	LOC100381794	
100273427	LOC100273427	
103629642	LOC103629642	
103637572	LOC103637572	
100283914	LOC100283914	
103630852	LOC103630852	
100502335	LOC100502335	
100282762	pco142081	
100272585	LOC100272585	
103625886	LOC103625886	
103627774	LOC103627774	
100240690	Atg4a	
100381446	LOC100381446	
100272738	LOC100272738	
100273868	cl718_1(752)	
100274472	pco075539	
100282233	pco116203	
100191697	IDP1977	
103634953	LOC103634953	
100272776	pco075430a	
100284589	cl362_2b	
100282501	LOC100282501	
541977	bx6	
103647744	LOC103647744	
103635699	LOC103635699	
100286275	LOC100286275	
103637344	LOC103637344	
100283558	IDP1468	
100384853	pco140340(678)	
100286851	CYP734A7	
100278982	LOC100278982	
103645542	LOC103645542	
542529	rps6	
100276550	LOC100276550	
100272870	LOC100272870	
100282197	LOC100282197	
100382070	IDP554	
103650230	LOC103650230	
103646001	LOC103646001	
100282881	LOC100282881	
100191931	LOC100191931	
100284878	LOC100284878	
100384383	LOC100384383	
100502327	LOC100502327	
541876	hmt4	
100275697	LOC100275697	
103650289	LOC103650289	
541789	tha9	
100282931	LOC100282931	
100217201	LOC100217201	
103640771	LOC103640771	
1466358	psbZ	
100285387	LOC100285387	
103650740	LOC103650740	
100191871	LOC100191871	
542417	tub4	
100285981	umc1716	
103636930	LOC103636930	
100279575	LOC100279575	
100283299	LOC100283299	
845192	petB	
103627347	LOC103627347	
100280528	LOC100280528	
103655054	LOC103655054	
100284147	LOC100284147	
103647870	LOC103647870	
100284077	pco109288	
103652454	LOC103652454	
103647029	LOC103647029	
100856953	LOC100856953	
103642629	LOC103642629	
100285133	LOC100285133	
100273813	LOC100273813	
100383837	LOC100383837	
100284944	LOC100284944	
